prime,target,condition,correctAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fix_text.started,blank1_bg.started,fix_text.stopped,prime_text.started,blank1_bg.stopped,prime_text.stopped,blank2_bg.started,blank2_bg.stopped,target_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,feedback_correct.started,greenCircle.started,redCrosss.started,blank3_bg.started,greenCircle.stopped,redCrosss.stopped,blank3_bg.stopped,feedback_correct.stopped,thanks.started,text_3.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
They have finished the work,They have finished the work,repetition_related,right,105,9,6,right,1,2.385691208008211,None,6,9,105,8,557.6490292920062,,,,,,,,,557.6442371250014,557.6706601250044,557.9031248329993,557.9099240000069,558.1043403329968,558.0904155830067,558.292028041993,558.3043175829953,558.3919756249961,558.404383333007,558.404383333007,560.7953377499944,right,1,2.385691208008211,None,560.7956127920042,560.8074316249986,560.8074316249986,560.9956443330011,561.0028164579999,561.0028164579999,561.7951431249967,561.7797635830066,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The boy can read fast,repetition_related,right,106,10,6,right,1,1.3065773330017691,None,6,10,106,0,561.7951431249967,,,,,,,,,561.7890874169971,561.7951431249967,562.0451863329945,562.0451863329945,562.2433332079963,562.2433332079963,562.437655457994,562.4437829999952,562.5377852079982,562.5444086670032,562.5444086670032,563.8565074579965,right,1,1.3065773330017691,None,563.8569913749961,563.8689146249963,563.8689146249963,564.0528339169978,564.0596494170022,564.0596494170022,564.8523272919992,564.836842167002,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The dog is barking loudly,repetition_related,right,107,11,6,right,1,0.771431624001707,None,6,11,107,12,564.8523272919992,,,,,,,,,564.8474620000052,564.8569871249929,565.1045199170039,565.1045199170039,565.3043306250038,565.2922247920069,565.4919331669953,565.5044123330008,565.5927570829954,565.6044863330026,565.6044863330026,566.3893987079937,right,1,0.771431624001707,None,566.3898015830055,566.4013007080066,566.4013007080066,566.5863887919986,566.594794042001,566.594794042001,567.3831349579996,567.3696666250034,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The boy can read fast,transposition_related,right,108,12,6,right,1,1.0161271239921916,None,6,12,108,2,567.3831349579996,,,,,,,,,567.3783507079934,567.3885491669935,567.6378790419985,567.6378790419985,567.8377179579984,567.8264309170045,568.0264239170065,568.0377339580009,568.1259930420056,568.1376595420006,568.1376595420006,569.1564351669949,right,1,1.0161271239921916,None,569.1568578750012,569.1684362920059,569.1684362920059,569.3531836670008,569.3594586249965,569.3594586249965,570.150920458007,570.1364429999958,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The barking dog loudly is,transposition_unrelated,left,109,13,6,left,1,1.3583971240004757,None,6,13,109,15,570.150920458007,,,,,,,,,570.1461860830022,570.1555035420024,570.4043394170003,570.4043394170003,570.6042803750024,570.5928713750036,570.7934871670004,570.8043869170069,570.891698833002,570.9044103329943,570.9044103329943,572.2727635420015,left,1,1.3583971240004757,None,572.273047833005,572.2842355830071,572.2842355830071,572.4698321670003,572.4770545000065,572.4770545000065,573.2697920420032,573.2545310419955,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The read can boy fast,transposition_unrelated,left,110,14,6,right,0,1.5629440830089152,None,6,14,110,3,573.2697920420032,,,,,,,,,573.2650647499977,573.2876380829985,573.5208648330008,573.5286844170041,573.7209043750045,573.7209043750045,573.9085603749991,573.9209797920048,574.009322124999,574.020858332995,574.020858332995,575.5899097920046,right,0,1.5629440830089152,None,575.5905075420014,575.6020759579987,575.6020759579987,575.7874935419968,575.795464291994,575.795464291994,576.5943077499978,576.5781172499992,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
They have finished the work,They finished have the work,repetition_unrelated,left,111,15,6,left,1,3.429283373989165,None,6,15,111,9,576.5943077499978,,,,,,,,,576.5889994580066,576.5943077499978,576.8375249999954,576.8375249999954,577.0375862499932,577.0260225420061,577.2255003330065,577.2373894579941,577.3244686669932,577.3376472499949,577.3376472499949,580.772561292004,left,1,3.429283373989165,None,580.7729651669943,580.7848546669993,580.7848546669993,580.9704416669992,580.9771776249981,580.9771776249981,581.7694856250018,581.7539902919962,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The read can boy fast,transposition_unrelated,left,112,0,7,left,1,1.063650708005298,None,7,0,112,3,581.7694856250018,,,,,,,,,581.764612458006,581.7740944169927,582.0200929580024,582.0200929580024,582.2210320000013,582.2082910419995,582.4091351670068,582.420988583006,582.5092525829969,582.5208134999993,582.5208134999993,583.5898333329969,left,1,1.063650708005298,None,583.5904197079944,583.6024924999947,583.6024924999947,583.7874714579957,583.7953845000011,583.7953845000011,584.5820098330005,584.5712912080053,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The boy can read fast,repetition_related,right,113,1,7,right,1,0.9058682909962954,None,7,1,113,0,584.5820098330005,,,,,,,,,584.5771489579929,584.5861387920013,584.8363921669952,584.8268312919972,585.0377509170066,585.0245707919967,585.2265855830046,585.2374336670036,585.3265601250023,585.3375166670012,585.3375166670012,586.255964291995,right,1,0.9058682909962954,None,586.2563626250048,586.2678041250037,586.2678041250037,586.454251874995,586.4622560419957,586.4622560419957,587.2566116670059,587.2426691669971,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The loudly is barking dog,repetition_unrelated,left,114,2,7,left,1,0.9280648330022814,None,7,2,114,13,587.2566116670059,,,,,,,,,587.2518215000018,587.2566116670059,587.5044294999971,587.5044294999971,587.7042402499937,587.7042402499937,587.8925532080029,587.9043011250033,587.992530167001,588.0043827920017,588.0043827920017,588.9397965829994,left,1,0.9280648330022814,None,588.9402352080069,588.9518431250035,588.9518431250035,589.1363717500062,589.1428434580012,589.1428434580012,589.9359976669948,589.9201259169931,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
They have finished the work,They work the have finished,transposition_unrelated,left,115,3,7,left,1,1.2964834160084138,None,7,3,115,11,589.9359976669948,,,,,,,,,589.931137749998,589.940578416994,590.187751874997,590.187751874997,590.3874317080044,590.3749919169932,590.575795333003,590.5877875419974,590.6751281670004,590.687714707994,590.687714707994,591.9896902079927,left,1,1.2964834160084138,None,591.9902437919955,592.0021015420061,592.0021015420061,592.1861305420025,592.1941671670065,592.1941671670065,592.9856932919938,592.9706016669952,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
She does not like apples,She like does apples not,transposition_unrelated,left,116,4,7,left,1,1.218615082994802,None,7,4,116,7,592.9856932919938,,,,,,,,,592.9809263329953,592.9902839999995,593.2376737500017,593.2376737500017,593.4374838749936,593.4258144170017,593.6264055000065,593.6377551250043,593.7250267920026,593.737560374997,593.737560374997,594.9619242079934,left,1,1.218615082994802,None,594.9622134579986,594.9736039999989,594.9736039999989,595.1628397919994,595.1694561250042,595.1694561250042,595.9718627080001,595.954584207997,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
They have finished the work,They finished have the work,repetition_unrelated,left,117,5,7,left,1,1.640784707997227,None,7,5,117,9,595.9718627080001,,,,,,,,,595.9659764579992,595.9718627080001,596.212045207998,596.2193127079954,596.4034033329954,596.4034033329954,596.5926987499988,596.6107861250057,596.7041797080019,596.7103187500034,596.7103187500034,598.355812875001,left,1,1.640784707997227,None,598.3562143330055,598.3681229579961,598.3681229579961,598.554260082994,598.5607596670015,598.5607596670015,599.3597139170015,599.3438248750026,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The dog is barking loudly,repetition_related,right,118,6,7,right,1,1.3226241250085877,None,7,6,118,12,599.3597139170015,,,,,,,,,599.3544667920069,599.3597139170015,599.604230625002,599.604230625002,599.8044888330041,599.7933998749941,599.9913560830028,600.0046667080023,600.092455667007,600.104423458004,600.104423458004,601.428640750004,right,1,1.3226241250085877,None,601.428978750002,601.4401307499938,601.4401307499938,601.6293165420066,601.6360615000012,601.6360615000012,602.4351626669959,602.4202858329954,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The read can boy fast,repetition_unrelated,left,119,7,7,left,1,6.380174581994652,None,7,7,119,1,602.4351626669959,,,,,,,,,602.4299805420014,602.4351626669959,602.6794551670027,602.6794551670027,602.8772644169949,602.8772644169949,603.0710797920037,603.0776244169974,603.1710069999972,603.1781069999997,603.1781069999997,609.5619564579974,left,1,6.380174581994652,None,609.5622816249961,609.5734883330006,609.5734883330006,609.7634384999983,609.769325041998,609.769325041998,610.5698382919945,610.5531520420045,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The barking dog loudly is,transposition_unrelated,left,120,8,7,left,1,1.6273640830040677,None,7,8,120,15,610.5698382919945,,,,,,,,,610.564352292,610.5698382919945,610.8105920420057,610.8105920420057,611.002946749999,611.002946749999,611.1932296250015,611.210513500002,611.3046155420016,611.3114320419991,611.3114320419991,612.9446211670002,left,1,1.6273640830040677,None,612.944907750003,612.9573388749996,612.9573388749996,613.1376264169958,613.1527107080037,613.1527107080037,613.9397480420012,613.9261304999964,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
They have finished the work,They finished have the work,transposition_related,right,121,9,7,left,0,2.3043331660010153,None,7,9,121,10,613.9397480420012,,,,,,,,,613.9343491250038,613.9542156249954,614.1949094169977,614.1949094169977,614.3859739170002,614.3859739170002,614.5763421669981,614.5939619169949,614.6875288330048,614.6944470000017,614.6944470000017,617.0066545419977,left,0,2.3043331660010153,None,617.0072929169983,617.0192638750013,617.0192638750013,617.2041968330013,617.2125563750014,617.2125563750014,617.9987185000064,617.9878605830017,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
They have finished the work,They have finished the work,repetition_related,right,122,10,7,right,1,3.300441373998183,None,7,10,122,8,617.9987185000064,,,,,,,,,617.9939079579926,618.0027543750039,618.2542761249933,618.2427169580042,618.4542319580069,618.4542319580069,618.6427622079937,618.6542812080006,618.7417634580052,618.7541859170015,618.7541859170015,622.0607822919992,right,1,3.300441373998183,None,622.0610581670044,622.0728930829937,622.0728930829937,622.2636122919939,622.2698344170058,622.2698344170058,623.0700012080051,623.0546809999942,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
She does not like apples,She does not like apples,repetition_related,right,123,11,7,right,1,3.1138284990011016,None,7,11,123,4,623.0700012080051,,,,,,,,,623.0644356249977,623.0700012080051,623.3116877919965,623.3116877919965,623.5043739999965,623.5043739999965,623.6924493330007,623.7105780830025,623.8040075000026,623.8040075000026,623.8040075000026,626.923025541997,right,1,3.1138284990011016,None,626.9236244579952,626.9356997499999,626.9356997499999,627.119324416999,627.1256383330037,627.1256383330037,627.9131271249935,627.9029132080032,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
She does not like apples,She not does like apples,transposition_related,right,124,12,7,left,0,0.7474188750056783,None,7,12,124,6,627.9131271249935,,,,,,,,,627.9082292499952,627.9192910419952,628.1713501250051,628.1583911670023,628.3708764579933,628.3582425420027,628.5593970829941,628.5709306670033,628.6582638749969,628.6708159580012,628.6708159580012,629.4222563749936,left,0,0.7474188750056783,None,629.422612082999,629.4342125830008,629.4342125830008,629.6208458750043,629.6286521669972,629.6286521669972,630.4236085830053,630.4092872500041,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The dog barking is loudly,transposition_related,right,125,13,7,left,0,1.389308666010038,None,7,13,125,14,630.4236085830053,,,,,,,,,630.4187323749939,630.4236085830053,630.6707882079936,630.6707882079936,630.8709868750011,630.8583373330039,631.0592972500017,631.0710202920018,631.1590737920051,631.1708567919995,631.1708567919995,632.5615863330022,left,0,1.389308666010038,None,632.561873957995,632.5734838329954,632.5734838329954,632.7525706669985,632.7708990420069,632.7708990420069,633.5531586669968,633.5372364170034,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The boy can read fast,transposition_related,right,126,14,7,right,1,1.5452884160040412,None,7,14,126,2,633.5531586669968,,,,,,,,,633.548432208001,633.5575401670067,633.8033024169999,633.8033024169999,634.0106793330051,633.992333999995,634.2042224579927,634.2104510420031,634.3044728329987,634.3107607499987,634.3107607499987,635.8617236669961,right,1,1.5452884160040412,None,635.8620574579982,635.8734651249979,635.8734651249979,636.0633987079927,636.069794916999,636.069794916999,636.8711055830063,636.8545694170025,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
She does not like apples,She not does like apples,repetition_unrelated,left,127,15,7,left,1,1.5439158329972997,None,7,15,127,5,636.8711055830063,,,,,,,,,636.8657395000046,636.8711055830063,637.112300791996,637.112300791996,637.3100980000017,637.3100980000017,637.5040737920062,637.5104388750042,637.6041952920059,637.6109210830036,637.6109210830036,639.1610087500012,left,1,1.5439158329972997,None,639.1612972080038,639.1730525419989,639.1730525419989,639.3632434169995,639.3695275420032,639.3695275420032,640.1697562500049,640.1530847499962,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
They have finished the work,They have finished the work,repetition_related,right,128,0,8,right,1,1.3346929160034051,None,8,0,128,8,640.1697562500049,,,,,,,,,640.1645360419934,640.1697562500049,640.4127216250054,640.4127216250054,640.610083874999,640.610083874999,640.8041974579974,640.8041974579974,640.8924687499966,640.9111161250039,640.9111161250039,642.2558605829981,right,1,1.3346929160034051,None,642.2562117500056,642.2681070830004,642.2681070830004,642.4525771670014,642.4594942080003,642.4594942080003,643.2554459579987,643.2382723750052,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The read can boy fast,repetition_unrelated,left,129,1,8,right,0,1.8284064990002662,None,8,1,129,1,643.2554459579987,,,,,,,,,643.2506786669983,643.2707455420023,643.5040353749937,643.5123066249944,643.7042765420047,643.6902725419932,643.8916551250004,643.9043084169971,643.9912195420038,644.0044229170016,644.0044229170016,645.8395471249969,right,0,1.8284064990002662,None,645.8400987079949,645.8519079580001,645.8519079580001,646.0371389579959,646.0449050419993,646.0449050419993,646.8428340829996,646.8278071249952,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
She does not like apples,She not does like apples,transposition_related,right,130,2,8,left,0,1.2822467910009436,None,8,2,130,6,646.8428340829996,,,,,,,,,646.8377682499995,646.8428340829996,647.0874006249942,647.0874006249942,647.2876955829997,647.275479457996,647.4747457500052,647.4876615829999,647.5762087500043,647.587458916998,647.587458916998,648.8727935420029,left,0,1.2822467910009436,None,648.873374917006,648.8850223329937,648.8850223329937,649.0708560420026,649.0787409579934,649.0787409579934,649.8750732079934,649.8602612079994,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
They have finished the work,They finished have the work,repetition_unrelated,left,131,3,8,left,1,2.223494040998048,None,8,3,131,9,649.8750732079934,,,,,,,,,649.8703120419959,649.8750732079934,650.1205787920044,650.1205787920044,650.3208127079997,650.3208127079997,650.5081789169926,650.5209674999933,650.6092159580003,650.6210278749932,650.6210278749932,652.8562877079967,left,1,2.223494040998048,None,652.8568036249926,652.8681340000039,652.8681340000039,653.054257833006,653.0621047500026,653.0621047500026,653.8606020000007,653.8445784999931,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The boy can read fast,repetition_related,right,132,4,8,right,1,1.5323951239988673,None,8,4,132,0,653.8606020000007,,,,,,,,,653.8552226250031,653.8606020000007,654.1042457080039,654.1042457080039,654.3040571250021,654.2918532500044,654.4928116249939,654.5041933330067,654.5925909999933,654.6041941250005,654.6041941250005,656.1400418749981,right,1,1.5323951239988673,None,656.1404575829947,656.1514821669989,656.1514821669989,656.3358944579959,656.3421699580067,656.3421699580067,657.1363500000007,657.1199232079962,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The dog barking is loudly,transposition_related,right,133,5,8,left,0,1.251143998990301,None,8,5,133,14,657.1363500000007,,,,,,,,,657.1314245420072,657.1409562920016,657.3874143330031,657.3874143330031,657.5876025420002,657.5738790829928,657.7756228329963,657.7877410420042,657.8749323749944,657.8873502500064,657.8873502500064,659.1440039580048,left,0,1.251143998990301,None,659.1442895420041,659.1560764580063,659.1560764580063,659.3358993330039,659.3527378330036,659.3527378330036,660.1317821669945,660.1211415419966,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The barking dog loudly is,transposition_unrelated,left,134,6,8,left,1,0.9558638330054237,None,8,6,134,15,660.1317821669945,,,,,,,,,660.1269610830059,660.1359994170052,660.3877457500057,660.3764245829952,660.5874822500045,660.5874822500045,660.7758969169954,660.794395082994,660.8935441670037,660.8935441670037,660.8935441670037,661.8567593329935,left,1,0.9558638330054237,None,661.8573360830051,661.8690740419988,661.8690740419988,662.0535613329994,662.0614225830068,662.0614225830068,662.8500130830071,662.8362919579959,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
She does not like apples,She does not like apples,repetition_related,right,135,7,8,right,1,1.7071453330136137,None,8,7,135,4,662.8500130830071,,,,,,,,,662.8453140000056,662.8550563750032,663.1043215829995,663.0922277500067,663.3042615419981,663.3042615419981,663.4925696249993,663.5043505420035,663.5923459170008,663.6042516669986,663.6042516669986,665.3230247920001,right,1,1.7071453330136137,None,665.3236888749962,665.3354519169952,665.3354519169952,665.5197422079946,665.5296723750071,665.5296723750071,666.3193813749967,666.3034726250044,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The loudly is barking dog,repetition_unrelated,left,136,8,8,left,1,1.181318374001421,None,8,8,136,13,666.3193813749967,,,,,,,,,666.3145562499994,666.3239305000025,666.5698525829939,666.5698525829939,666.7709922920039,666.757463957998,666.9598087920021,666.9707529580046,667.058899458003,667.0709556249931,667.0709556249931,668.2557388330024,left,1,1.181318374001421,None,668.2561837079993,668.2678791249928,668.2678791249928,668.4531077080028,668.4615703330055,668.4615703330055,669.2513002920023,669.2365624999948,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
She does not like apples,She not does like apples,repetition_unrelated,left,137,9,8,left,1,1.277256457004114,None,8,9,137,5,669.2513002920023,,,,,,,,,669.2465442499961,669.2556057500042,669.5040675000055,669.5040675000055,669.7042954579956,669.7042954579956,669.8928113330039,669.9042722500017,669.9929032079963,670.0040074580029,670.0040074580029,671.2896887079987,left,1,1.277256457004114,None,671.290296207997,671.3019355830038,671.3019355830038,671.4873714999994,671.4945376249962,671.4945376249962,672.291232292002,672.276719292,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
They have finished the work,They finished have the work,transposition_related,right,138,10,8,left,0,1.602824123998289,None,8,10,138,10,672.291232292002,,,,,,,,,672.2866123749991,672.291232292002,672.5375952920003,672.5375952920003,672.7375627500005,672.725900874997,672.9260889169964,672.9373326670029,673.0247845830017,673.037336207999,673.037336207999,674.6441944580001,left,0,1.602824123998289,None,674.6444514580071,674.6562061250006,674.6562061250006,674.8448084999982,674.852555874997,674.852555874997,675.6541759170068,675.6379592080048,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The boy can read fast,transposition_related,right,139,11,8,right,1,2.6515888319991063,None,8,11,139,2,675.6541759170068,,,,,,,,,675.6484539170051,675.6541759170068,675.8959485829982,675.8959485829982,676.0939414580062,676.0939414580062,676.2874175000034,676.2874175000034,676.3747112919955,676.3942485419975,676.3942485419975,679.0554386250005,right,1,2.6515888319991063,None,679.0557340829982,679.0667849169986,679.0667849169986,679.2524988749938,679.2589140000055,679.2589140000055,680.0466199170041,680.0362807920028,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The read can boy fast,transposition_unrelated,left,140,12,8,left,1,0.9800185409985716,None,8,12,140,3,680.0466199170041,,,,,,,,,680.0417859580048,680.0524875419942,680.3040763330064,680.292270542006,680.5041212079959,680.4924314170057,680.6923252919951,680.7040336250066,680.7920379169955,680.8042259170034,680.8042259170034,681.7893686669995,left,1,0.9800185409985716,None,681.7899529169954,681.8034104169928,681.8034104169928,681.9873242080066,681.9947704170045,681.9947704170045,682.7857991670026,682.7711097919964,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
She does not like apples,She like does apples not,transposition_unrelated,left,141,13,8,left,1,0.9440205819992116,None,8,13,141,7,682.7857991670026,,,,,,,,,682.7802470000024,682.7906483749975,683.0377258329972,683.0377258329972,683.2374877919938,683.2374877919938,683.4249486670014,683.4374573749956,683.5260319579975,683.5373769580037,683.5373769580037,684.4897507499991,left,1,0.9440205819992116,None,684.4903249579947,684.5019577500061,684.5019577500061,684.6857509999973,684.6927016669943,684.6927016669943,685.4861658330046,685.4710122499964,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
They have finished the work,They work the have finished,transposition_unrelated,left,142,14,8,left,1,2.3138280409912113,None,8,14,142,11,685.4861658330046,,,,,,,,,685.4813417080004,685.4906237079995,685.7374168749957,685.7374168749957,685.9370781670004,685.9263930000016,686.1253202920052,686.1369689580024,686.2259682080039,686.2375277919928,686.2375277919928,688.5562039579963,left,1,2.3138280409912113,None,688.556784875007,688.5686363749992,688.5686363749992,688.7536985829938,688.7614195829956,688.7614195829956,689.5577489999996,689.5429873329995,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The dog is barking loudly,repetition_related,right,143,15,8,right,1,1.808944499003701,None,8,15,143,12,689.5577489999996,,,,,,,,,689.5528436669993,689.5577489999996,689.8040555000043,689.8040555000043,690.0040655829944,690.0040655829944,690.1921810000058,690.2041130830039,690.2916064580058,690.3042422500002,690.3042422500002,692.1230573329958,right,1,1.808944499003701,None,692.123693542002,692.1355338330031,692.1355338330031,692.3191637499986,692.3262142080057,692.3262142080057,693.1178551670018,693.1042829999933,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
She does not like apples,She not does like apples,repetition_unrelated,left,144,0,9,left,1,0.8531612910010153,None,9,0,144,5,693.1178551670018,,,,,,,,,693.1127666249959,693.1223609580047,693.3707530829997,693.3707530829997,693.5700827499968,693.5700827499968,693.7592068329977,693.7707313749997,693.8589050830051,693.8709567500046,693.8709567500046,694.7284709999949,left,1,0.8531612910010153,None,694.7288149170054,694.7400443749939,694.7400443749939,694.9300322920026,694.9362793750042,694.9362793750042,695.7381094169978,695.7212122920027,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The barking dog loudly is,transposition_unrelated,left,145,1,9,left,1,0.9956553740048548,None,9,1,145,15,695.7381094169978,,,,,,,,,695.7327409169957,695.7381094169978,695.9790145830048,695.9790145830048,696.1773297079926,696.1773297079926,696.370669416996,696.377006499999,696.4707652499928,696.4774690829945,696.4774690829945,697.4780825829948,left,1,0.9956553740048548,None,697.4783698329993,697.4898160000012,697.4898160000012,697.6788917920057,697.6857107499964,697.6857107499964,698.4783432080003,698.4623747500009,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
She does not like apples,She does not like apples,repetition_related,right,146,2,9,right,1,1.807649416005006,None,9,2,146,4,698.4783432080003,,,,,,,,,698.4727363749989,698.4783432080003,698.7293072920002,698.7293072920002,698.9195165419951,698.9241868749959,699.1090051670035,699.1272467499948,699.2206832499942,699.2274236249941,699.2274236249941,701.0397157919942,right,1,1.807649416005006,None,701.0403077499941,701.0520926669997,701.0520926669997,701.2357345829951,701.2420834579971,701.2420834579971,702.0369632920047,702.0212547499978,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The boy can read fast,The read can boy fast,repetition_unrelated,left,147,3,9,left,1,1.4016797489894088,None,9,3,147,1,702.0369632920047,,,,,,,,,702.0321454999939,702.0413320829975,702.2874624169926,702.2874624169926,702.4873421670054,702.4873421670054,702.6755242079962,702.687363332996,702.7747515420051,702.7872503749968,702.7872503749968,704.1950259580044,left,1,1.4016797489894088,None,704.1953204169986,704.2066253749945,704.2066253749945,704.3959180420061,704.4031219169992,704.4031219169992,705.2022277920041,705.1862965420005,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
The dog is barking loudly,The dog barking is loudly,transposition_related,right,148,4,9,left,0,0.9834243330114987,None,9,4,148,14,705.2022277920041,,,,,,,,,705.1968670829956,705.2022277920041,705.4446857080038,705.4446857080038,705.6440667080024,705.6374022920063,705.8373977500014,705.8433864580002,705.9375393749942,705.9444617080007,705.9444617080007,706.9400897500018,left,0,0.9834243330114987,None,706.9407400000055,706.9531532919937,706.9531532919937,707.1362064999994,707.1428585419926,707.1428585419926,707.9330243330041,707.921333249993,,,p,"001",2025-11-10_21h38.44.100,2nd exp,,2025.2.0,None,2025-11-10 21h38.44.185001 +0530,
