reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
40,55,62,16,2,2,t,3.29071795901109,None,2,2,16,3,139.0669932919991,,139.04980216699187,139.0669932919991,140.05671033399994,140.05671033399994,140.0689222499932,143.36394954199204,t,3.29071795901109,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
49,60,89,17,3,2,t,3.4475927499879617,None,2,3,17,4,143.37859520899656,,143.370823499994,143.37859520899656,144.37076533399522,144.37076533399522,144.37076533399522,147.83203162500286,t,3.4475927499879617,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
67,75,119,18,4,2,t,3.1646957920020213,None,2,4,18,5,147.84567149999202,,147.83756825000455,147.84567149999202,148.83563504199265,148.83563504199265,148.83563504199265,152.0088252919959,t,3.1646957920020213,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
11,30,7,19,5,2,l,4.012195832998259,None,2,5,19,0,152.0210292499978,,152.01359554199735,152.0210292499978,153.00362224999117,153.00362224999117,153.01139637500455,157.0444189169939,l,4.012195832998259,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,20,6,2,l,3.685593084010179,None,2,6,20,2,157.05968962499173,,157.05076929199276,157.05968962499173,158.0423978339968,158.0423978339968,158.0513062090031,161.74680191700463,l,3.685593084010179,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
49,60,89,21,0,3,t,3.290908249997301,None,3,0,21,4,161.75992387499718,,161.7516501670034,161.75992387499718,162.75095616700128,162.75095616700128,162.75095616700128,166.04817687500326,t,3.290908249997301,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,22,1,3,l,3.3011944580066483,None,3,1,22,2,166.06195166699763,,166.05304645899741,166.06195166699763,167.04674912500195,167.04674912500195,167.05688616700354,170.35284729200066,l,3.3011944580066483,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
67,75,119,23,2,3,t,3.400831165999989,None,3,2,23,5,170.3681593749934,,170.35835362499347,170.3681593749934,171.36161941700266,171.36161941700266,171.36161941700266,174.77766799999517,t,3.400831165999989,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
40,55,62,24,3,3,t,3.3903138329915237,None,3,3,24,3,174.79423037500237,,174.7864899589913,174.79423037500237,175.77304854200338,175.77304854200338,175.80814120899595,179.17705137499433,t,3.3903138329915237,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
11,30,7,25,4,3,l,6.455748374995892,None,3,4,25,0,179.1894900000043,,179.1803074999916,179.1894900000043,180.17458408400125,180.17458408400125,180.18424420899828,186.6452622499928,l,6.455748374995892,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
78,80,162,26,5,3,t,4.76410833299451,None,3,5,26,6,186.65722866699798,,186.6484161249973,186.65722866699798,187.63898516699555,187.63898516699555,187.67326070899435,192.415517292,t,4.76410833299451,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
15,35,13,27,6,3,l,2.885318290995201,None,3,6,27,1,192.44082016700122,,192.41928833400016,192.44082016700122,193.41160241699254,193.41160241699254,193.43194691700046,196.30079154200212,l,2.885318290995201,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
78,80,162,28,0,4,t,3.4005277909891447,None,4,0,28,6,196.31766449999122,,196.3086001250049,196.31766449999122,197.29828545899363,197.29828545899363,197.31500320900523,200.70088175000274,t,3.4005277909891447,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,29,1,4,l,3.634100708004553,None,4,1,29,2,200.7187969170045,,200.71089329199458,200.7187969170045,201.70158162499138,201.70158162499138,201.71024233399658,205.34103291700012,l,3.634100708004553,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
67,75,119,30,2,4,t,2.318362124991836,None,4,2,30,5,205.35011912499613,,205.34401200000138,205.35011912499613,206.3381767499959,206.3381767499959,206.34731241699774,208.66444858399336,t,2.318362124991836,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
40,55,62,31,3,4,t,3.361548707995098,None,4,3,31,3,208.678971041998,,208.67148208399885,208.678971041998,209.66966591699747,209.66966591699747,209.69121849999647,213.0398367089947,t,3.361548707995098,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
49,60,89,32,4,4,t,3.963037040986819,None,4,4,32,4,213.05427091699676,,213.04676275000384,213.05427091699676,214.0362086249952,214.0362086249952,214.05646179200266,218.00893879200157,t,3.963037040986819,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
11,30,7,33,5,4,l,3.144450666004559,None,4,5,33,0,218.02071266699932,,218.01176512500388,218.02071266699932,219.0244779170025,219.0244779170025,219.0244779170025,222.17305124999257,l,3.144450666004559,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
15,35,13,34,6,4,l,3.7073769999988144,None,4,6,34,1,222.1883157090051,,222.17795783399197,222.1883157090051,223.1768923339987,223.1768923339987,223.1768923339987,226.91162937499757,l,3.7073769999988144,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
49,60,89,35,0,5,t,2.966098625009181,None,5,0,35,4,226.92300829199667,,226.91553945900523,226.92300829199667,227.92348458399647,227.92348458399647,227.94272399999318,230.89823175000492,t,2.966098625009181,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
27,50,21,36,1,5,t,4.465464332999545,None,5,1,36,2,230.9136312920018,,230.90495279199968,230.9136312920018,231.91074454199406,231.91074454199406,231.9162635840039,236.38168700000097,t,4.465464332999545,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
11,30,7,37,2,5,l,3.1125602920074016,None,5,2,37,0,236.39490745900548,,236.38861304199963,236.39490745900548,237.38257425000484,237.38257425000484,237.40926849999232,240.51312237499224,l,3.1125602920074016,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
15,35,13,38,3,5,l,4.382638499999302,None,5,3,38,1,240.528091375003,,240.51868470899353,240.528091375003,241.5156440839928,241.5156440839928,241.5423022920004,245.90990366699407,l,4.382638499999302,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
78,80,162,39,4,5,t,3.478583541989792,None,5,4,39,6,245.92308445899107,,245.91497737499594,245.92308445899107,246.90999258399825,246.90999258399825,246.92243270900508,250.39305450000393,t,3.478583541989792,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
40,55,62,40,5,5,t,6.324130624998361,None,5,5,40,3,250.40679633399122,,250.39850450000085,250.40679633399122,251.409493500003,251.409493500003,251.409493500003,257.7579758339998,t,6.324130624998361,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
67,75,119,41,6,5,t,3.777672458003508,None,5,6,41,5,257.77299116700306,,257.76493937500345,257.77299116700306,258.762269999992,258.762269999992,258.762269999992,262.56099437500234,t,3.777672458003508,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
67,75,119,42,0,6,t,3.6559453750087414,None,6,0,42,5,262.57186941699183,,262.5615694589942,262.57186941699183,263.557519916998,263.557519916998,263.5670600000012,267.22696345900476,t,3.6559453750087414,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
49,60,89,43,1,6,t,3.405863499996485,None,6,1,43,4,267.24149516699254,,267.23385649999545,267.24149516699254,268.24048399999447,268.24048399999447,268.2565704169974,271.65770604199497,t,3.405863499996485,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
40,55,62,44,2,6,t,17.04587291700591,None,6,2,44,3,271.6670005420019,,271.6613810419949,271.6670005420019,272.6643988750002,272.6643988750002,272.6643988750002,289.7180696669966,t,17.04587291700591,None,r_3,"001",2025-11-01_10h04.02.095,Delay Discounting Task,,2025.2.0,None,2025-11-01 10h04.02.117170 +0530,
