pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,protrianglefixation.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,Fixation_2.started,line1_2.started,line2_2.started,line3_2.started,line4_2.started,Fixation_2.stopped,protrianglefixation_2.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,29,1,7,v,1,0.09071816600044258,None,,,,,7,1,29,1,,,,,66.69074662499952,,66.67978658299944,66.69074662499952,67.67791037499956,67.67791037499956,67.67791037499956,67.67791037499956,67.6837070419997,68.67787787499947,68.67787787499947,68.7816491249996,v,1,0.09071816600044258,None,,,,,,,,,,,,,,,u-2_50,"001",2025-10-01_15h06.40.147,Motor sequence Learning task_Recent_Experiment_Tutorial 4_Urvashi Bhansali_AU2320139,,2025.2.0,None,2025-10-01 15h06.40.172993 +0530,
50,c,30,2,7,c,1,0.1807738329998756,None,,,,,7,2,30,2,,,,,68.79593224999917,,68.78213429199968,68.79593224999917,69.77815945799921,69.77815945799921,69.77815945799921,69.77815945799921,69.79455299999972,70.7807652499996,70.7807652499996,70.96996045799915,c,1,0.1807738329998756,None,,,,,,,,,,,,,,,u-2_50,"001",2025-10-01_15h06.40.147,Motor sequence Learning task_Recent_Experiment_Tutorial 4_Urvashi Bhansali_AU2320139,,2025.2.0,None,2025-10-01 15h06.40.172993 +0530,
-150,z,31,3,7,z,1,0.19458462500006135,None,,,,,7,3,31,3,,,,,70.97903999999926,,70.97041891699973,70.97903999999926,71.96193037499961,71.96193037499961,71.96193037499961,71.96193037499961,71.9686691249999,72.9679809169993,72.9679809169993,73.17978316699919,z,1,0.19458462500006135,None,,,,,,,,,,,,,,,u-2_50,"001",2025-10-01_15h06.40.147,Motor sequence Learning task_Recent_Experiment_Tutorial 4_Urvashi Bhansali_AU2320139,,2025.2.0,None,2025-10-01 15h06.40.172993 +0530,
-50,x,32,0,8,z,0,0.09558537499924569,None,,,,,8,0,32,0,,,,,73.1862395829994,,73.18004054199992,73.1862395829994,74.17848641699948,74.17848641699948,74.17848641699948,74.17848641699948,74.18472708299942,75.17891754199991,75.17891754199991,75.27894558299977,z,0,0.09558537499924569,None,,,,,,,,,,,,,,,u-2_50,"001",2025-10-01_15h06.40.147,Motor sequence Learning task_Recent_Experiment_Tutorial 4_Urvashi Bhansali_AU2320139,,2025.2.0,None,2025-10-01 15h06.40.172993 +0530,
150,v,33,1,8,v,1,0.16817108299983374,None,,,,,8,1,33,1,,,,,75.28461483299998,,75.27914758299994,75.28461483299998,76.26888741699986,76.26888741699986,76.26888741699986,76.26888741699986,76.27838958299981,77.27939454199986,77.27939454199986,77.45354950000001,v,1,0.16817108299983374,None,,,,,,,,,,,,,,,u-2_50,"001",2025-10-01_15h06.40.147,Motor sequence Learning task_Recent_Experiment_Tutorial 4_Urvashi Bhansali_AU2320139,,2025.2.0,None,2025-10-01 15h06.40.172993 +0530,
50,c,34,2,8,c,1,0.7355845829997634,None,,,,,8,2,34,2,,,,,77.46528679199946,,77.45411991699984,77.46528679199946,78.45183445799921,78.45183445799921,78.45183445799921,78.45183445799921,78.46102174999942,79.45289212499938,79.45289212499938,80.196565792,c,1,0.7355845829997634,None,,,,,,,,,,,,,,,u-2_50,"001",2025-10-01_15h06.40.147,Motor sequence Learning task_Recent_Experiment_Tutorial 4_Urvashi Bhansali_AU2320139,,2025.2.0,None,2025-10-01 15h06.40.172993 +0530,
-150,z,35,3,8,z,1,0.7349378330000036,None,,,,,8,3,35,3,,,,,80.20840154199959,,80.19716554199931,80.20840154199959,81.1945109999997,81.1945109999997,81.1945109999997,81.1945109999997,81.20227691699984,82.19435437499942,82.19435437499942,82.93710354199993,z,1,0.7349378330000036,None,,,,,,,,,,,,,,,u-2_50,"001",2025-10-01_15h06.40.147,Motor sequence Learning task_Recent_Experiment_Tutorial 4_Urvashi Bhansali_AU2320139,,2025.2.0,None,2025-10-01 15h06.40.172993 +0530,
-50,x,36,0,9,x,1,0.6781636249997973,None,,,,,9,0,36,0,,,,,82.94858987499993,,82.93765958299991,82.94858987499993,83.93638937499964,83.93638937499964,83.93638937499964,83.93638937499964,83.94435720799993,84.93700212499971,84.93700212499971,85.61990974999935,x,1,0.6781636249997973,None,,,,,,,,,,,,,,,u-2_50,"001",2025-10-01_15h06.40.147,Motor sequence Learning task_Recent_Experiment_Tutorial 4_Urvashi Bhansali_AU2320139,,2025.2.0,None,2025-10-01 15h06.40.172993 +0530,
150,v,37,1,9,f8,0,0.1397752490001949,None,,,,,9,1,37,1,,,,,85.64535283299938,,85.62040137499935,85.64535283299938,86.6121214169998,86.6121214169998,86.6121214169998,86.6121214169998,86.64559995799937,87.61939679199986,87.61939679199986,87.76278187499975,f8,0,0.1397752490001949,None,,,,,,,,,,,,,,,u-2_50,"001",2025-10-01_15h06.40.147,Motor sequence Learning task_Recent_Experiment_Tutorial 4_Urvashi Bhansali_AU2320139,,2025.2.0,None,2025-10-01 15h06.40.172993 +0530,
50,c,38,2,9,c,1,0.8130614580004476,None,,,,,9,2,38,2,,,,,87.77511574999971,,87.7632787499997,87.77511574999971,88.76112541699968,88.76112541699968,88.76112541699968,88.76112541699968,88.76870533299916,89.7610548749999,89.7610548749999,90.57962033299918,c,1,0.8130614580004476,None,,,,,,,,,,,,,,,u-2_50,"001",2025-10-01_15h06.40.147,Motor sequence Learning task_Recent_Experiment_Tutorial 4_Urvashi Bhansali_AU2320139,,2025.2.0,None,2025-10-01 15h06.40.172993 +0530,
